,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,^DJI,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,^DJI,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,^DJI,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,^DJI,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,^DJI,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,^DJI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,127.28972625732422,238.21722412109375,98.72123718261719,171.82000732421875,135.36956787109375,272.6499938964844,39.405494689941406,76.44770812988281,131.8699951171875,41.147762298583984,196.37632751464844,271.08721923828125,158.7257843017578,105.4080581665039,47.42149353027344,145.7363739013672,93.87408447265625,46.227622985839844,204.1047821044922,152.0372772216797,75.42353057861328,221.6232452392578,109.99039459228516,130.94033813476562,110.11563873291016,302.9146423339844,208.79931640625,53.191097259521484,34.59092712402344,134.57664489746094,28430.05078125,129.0399932861328,253.32000732421875,101.58999633789062,171.82000732421875,142.30999755859375,272.6499938964844,42.220001220703125,83.93000030517578,131.8699951171875,45.119998931884766,204.8699951171875,285.0400085449219,165.5500030517578,117.88719177246094,50.95000076293945,153.41000366210938,100.19000244140625,49.529998779296875,213.52000427246094,163.02000427246094,81.364501953125,225.52999877929688,111.88999938964844,138.3300018310547,116.04000091552734,312.54998779296875,211.99000549316406,59.27000045776367,38.02000045776367,138.85000610351562,28430.05078125,131.0,256.04998779296875,102.9000015258789,175.27000427246094,143.60000610351562,274.7099914550781,42.349998474121094,85.9000015258789,135.5399932861328,46.11000061035156,206.41000366210938,286.69000244140625,168.58999633789062,119.74187469482422,51.5,154.39999389648438,102.18000030517578,50.06999969482422,214.99000549316406,165.75,81.99427795410156,228.6999969482422,112.5199966430664,138.72999572753906,116.97000122070312,319.55999755859375,215.9600067138672,59.439998626708984,38.709999084472656,138.88999938964844,28643.66015625,126.0,250.10000610351562,101.36000061035156,171.6999969482422,142.27000427246094,265.9100036621094,41.939998626708984,83.87000274658203,131.25,45.09000015258789,203.6300048828125,282.8699951171875,164.69000244140625,117.61949920654297,50.31999969482422,152.25999450683594,100.0199966430664,49.349998474121094,212.80999755859375,162.08999633789062,81.2404556274414,224.30999755859375,111.13999938964844,137.82000732421875,114.8499984741211,312.5400085449219,211.55999755859375,59.02000045776367,38.0,135.52999877929688,28363.55078125,127.58000183105469,252.92999267578125,102.9000015258789,174.64999389648438,143.5,270.0,42.099998474121094,85.83000183105469,135.25,45.9900016784668,205.5,285.0,168.5800018310547,119.74187469482422,51.0,153.0,102.12000274658203,49.79999923706055,213.52000427246094,165.16000366210938,81.67938995361328,227.0,112.13999938964844,138.19000244140625,116.68000030517578,314.8900146484375,215.5399932861328,59.040000915527344,38.61000061035156,137.47999572753906,28643.66015625,225702700,4053900,4665800,16264300,2886500,16010100,21298000,9437500,11617500,3916800,3046200,4105400,4561900,5049983,46114100,6362700,14219400,18510800,2900900,2881100,7929273,28774200,3519800,5596800,2297900,4341600,9326900,14555500,7940100,15078800,517320000
2020-09-01,132.36001586914062,235.9038848876953,99.5763931274414,172.10000610351562,138.9271697998047,281.25,39.2281608581543,75.67349243164062,133.5500030517578,43.108482360839844,196.94189453125,271.9432373046875,161.04600524902344,105.48500061035156,47.272579193115234,143.94093322753906,93.82725524902344,45.8449592590332,203.31138610839844,153.69737243652344,74.6805419921875,223.33309936523438,112.89029693603516,130.79833984375,108.83456420898438,303.18597412109375,210.1388397216797,53.092376708984375,33.44456481933594,143.0476531982422,28645.66015625,134.17999267578125,250.86000061035156,102.47000122070312,172.10000610351562,146.0500030517578,281.25,42.029998779296875,83.08000183105469,133.5500030517578,47.27000045776367,205.4600067138672,285.94000244140625,167.97000122070312,117.97322845458984,50.790000915527344,151.52000427246094,100.13999938964844,49.119998931884766,212.69000244140625,164.8000030517578,80.56298065185547,227.27000427246094,114.83999633789062,138.17999267578125,114.69000244140625,312.8299865722656,213.35000610351562,59.15999984741211,36.7599983215332,147.58999633789062,28645.66015625,134.8000030517578,252.0399932861328,102.77999877929688,175.49000549316406,146.1199951171875,281.92999267578125,42.06999969482422,83.62999725341797,133.61000061035156,47.279998779296875,206.7100067138672,286.67999267578125,168.16000366210938,118.4990463256836,51.0,154.0800018310547,100.87000274658203,49.349998474121094,213.61000061035156,165.5500030517578,81.87023162841797,227.4499969482422,114.9000015258789,138.22000122070312,115.33999633789062,314.7200012207031,213.88999938964844,59.29999923706055,37.959999084472656,149.58999633789062,28659.259765625,130.52999877929688,248.67999267578125,100.16000366210938,169.25,140.91000366210938,270.5799865722656,41.5,82.44999694824219,130.88999938964844,44.470001220703125,203.00999450683594,283.5,163.5,116.77820587158203,50.220001220703125,150.07000732421875,99.04000091552734,48.83000183105469,210.5800018310547,161.63999938964844,80.07633972167969,224.42999267578125,111.83000183105469,137.07000732421875,113.58000183105469,310.0,211.1199951171875,58.779998779296875,36.5,140.0500030517578,28290.720703125,132.75999450683594,250.0500030517578,100.54000091552734,170.7100067138672,141.6699981689453,271.0,42.0,83.26000213623047,131.9199981689453,44.790000915527344,203.60000610351562,284.0299987792969,163.7899932861328,117.44741821289062,50.90999984741211,153.8699951171875,99.55000305175781,49.310001373291016,210.83999633789062,162.1699981689453,81.44084167480469,225.50999450683594,112.0,137.86000061035156,115.16000366210938,310.1600036621094,212.2100067138672,59.119998931884766,37.88999938964844,141.1999969482422,28439.609375,151948100,2869000,3142500,18977300,2673900,13293600,23325100,8990600,7351200,5428300,2457000,3235100,3974600,3300444,30472800,6307700,11595600,12588400,2926700,2901100,6797433,25725500,4912400,5671800,969900,2487100,5642900,13358400,10728300,35599400,423410000
2020-09-02,129.61770629882812,242.7310333251953,101.45188903808594,174.77999877929688,141.99014282226562,276.69000244140625,39.592159271240234,75.77368927001953,135.38999938964844,44.88681411743164,201.3319854736328,274.58197021484375,165.36053466796875,109.5710678100586,48.6314582824707,146.1353759765625,95.2420654296875,47.77695083618164,206.69528198242188,158.0900421142578,76.89183807373047,227.63722229003906,114.81703186035156,133.0038604736328,111.48212432861328,310.3675231933594,213.2217559814453,54.321861267089844,33.817588806152344,143.13485717773438,29100.5,131.39999389648438,258.1199951171875,104.4000015258789,174.77999877929688,149.27000427246094,276.69000244140625,42.41999816894531,83.19000244140625,135.38999938964844,49.220001220703125,210.0399932861328,287.20001220703125,172.47000122070312,122.54302215576172,52.25,153.8300018310547,101.6500015258789,51.189998626708984,216.22999572753906,169.50999450683594,82.94847106933594,231.64999389648438,116.80000305175781,140.50999450683594,117.4800033569336,320.239990234375,216.47999572753906,60.529998779296875,37.16999816894531,147.67999267578125,29100.5,137.97999572753906,258.79998779296875,104.87000274658203,175.0,149.5500030517578,284.5,42.689998626708984,83.95999908447266,135.9199981689453,49.279998779296875,210.92999267578125,288.0400085449219,172.92999267578125,123.04015350341797,52.68000030517578,154.3300018310547,101.94000244140625,51.36000061035156,217.1300048828125,170.0,83.21565246582031,232.86000061035156,117.41000366210938,141.44000244140625,117.72000122070312,321.2799987792969,217.35000610351562,60.7400016784668,37.56999969482422,151.3300018310547,29162.880859375,127.0,251.22000122070312,102.29000091552734,171.4499969482422,146.39999389648438,268.57000732421875,42.029998779296875,82.69999694824219,133.25999450683594,47.41999816894531,205.3699951171875,283.6000061035156,167.9199981689453,118.14531707763672,51.09000015258789,149.25,99.55999755859375,49.36000061035156,212.69000244140625,165.13999938964844,80.4103012084961,227.35000610351562,114.5,137.61000061035156,114.0199966430664,312.55999755859375,213.77000427246094,59.0,36.68000030517578,145.61000061035156,28713.529296875,137.58999633789062,251.22000122070312,102.58000183105469,172.74000549316406,146.8699951171875,283.4700012207031,42.040000915527344,83.05999755859375,133.6300048828125,47.68000030517578,205.7899932861328,284.8500061035156,168.72999572753906,118.27915954589844,51.209999084472656,150.7899932861328,99.94999694824219,49.36000061035156,213.25,165.16000366210938,80.61068725585938,227.97000122070312,115.05999755859375,138.11000061035156,114.52999877929688,312.55999755859375,214.1300048828125,59.150001525878906,36.900001525878906,151.25,28736.7890625,200119000,2871600,3536900,16552100,4515500,12963800,30045700,10821900,8187800,7305900,3565200,3464600,4111900,6895650,53000700,6881900,14475700,26332600,4092000,3943700,11571597,34080800,6775400,8384800,1391400,2846500,9863800,21711900,7672400,17222000,539510000
2020-09-03,119.24041748046875,233.12974548339844,101.51020050048828,168.77000427246094,139.6025390625,265.010009765625,38.220157623291016,74.94481658935547,133.24000549316406,44.129878997802734,198.954833984375,262.5642395019531,159.4448699951172,106.38255310058594,46.90027618408203,142.06948852539062,94.94222259521484,47.11428451538086,204.3724365234375,155.10562133789062,75.61812591552734,213.53579711914062,110.93408966064453,130.87408447265625,109.46087646484375,306.481201171875,205.81494140625,54.39366149902344,33.744808197021484,140.09149169921875,28292.73046875,120.87999725341797,247.91000366210938,104.45999908447266,168.77000427246094,146.75999450683594,265.010009765625,40.95000076293945,82.27999877929688,133.24000549316406,48.38999938964844,207.55999755859375,274.6300048828125,166.3000030517578,118.97705841064453,50.38999938964844,149.5500030517578,101.33000183105469,50.47999954223633,213.8000030517578,166.30999755859375,81.57442474365234,217.3000030517578,112.8499984741211,138.25999450683594,115.3499984741211,316.2300109863281,208.9600067138672,60.61000061035156,37.09000015258789,144.5399932861328,28292.73046875,128.83999633789062,260.05999755859375,109.02999877929688,180.85000610351562,151.1999969482422,271.75,41.83000183105469,84.48999786376953,137.24000549316406,49.79999923706055,215.22999572753906,287.70001220703125,173.82000732421875,124.23518371582031,52.619998931884766,155.47000122070312,104.98999786376953,52.13999938964844,218.11000061035156,170.4199981689453,83.77862548828125,229.30999755859375,116.9000015258789,141.6999969482422,120.87999725341797,323.82000732421875,214.92999267578125,61.279998779296875,38.33000183105469,149.60000610351562,29199.349609375,120.5,246.35000610351562,103.8499984741211,168.1199951171875,145.3000030517578,257.4100036621094,40.66999816894531,81.70999908447266,132.02000427246094,47.91999816894531,205.8300018310547,272.1700134277344,165.05999755859375,118.21223449707031,50.13999938964844,148.3000030517578,100.63999938964844,50.099998474121094,211.89999389648438,164.99000549316406,81.04962158203125,214.9600067138672,112.0,137.08999633789062,114.44000244140625,313.7300109863281,207.08999633789062,60.13999938964844,36.7400016784668,141.80999755859375,28074.759765625,126.91000366210938,259.2900085449219,104.97000122070312,175.0,148.58999633789062,270.5799865722656,41.75,83.05000305175781,135.24000549316406,49.279998779296875,211.75,287.29998779296875,173.3699951171875,122.55258178710938,52.5,154.8300018310547,103.31999969482422,51.400001525878906,218.11000061035156,170.0,83.67366027832031,229.27000427246094,116.80000305175781,140.74000549316406,118.30999755859375,322.0,214.92999267578125,60.83000183105469,37.27000045776367,146.6999969482422,29090.69921875,257599600,3137700,6747900,27799400,4479100,14000600,39288100,16179900,12079200,6726900,3533500,5380100,3527700,5979773,47394300,8672800,23281200,22289400,3126700,3481300,12983672,58400300,7264400,7277900,1299400,3872500,11310200,23126800,8278000,16005000,650080000
2020-09-04,119.3193130493164,233.59054565429688,102.68601989746094,171.0500030517578,140.9532928466797,254.6999969482422,38.09881591796875,74.62600708007812,131.99000549316406,44.32139587402344,202.19468688964844,257.8125305175781,159.81878662109375,104.54468536376953,46.611751556396484,141.15748596191406,96.99417877197266,47.6369514465332,202.3937225341797,154.60198974609375,75.3969955444336,210.5386505126953,110.49173736572266,130.59010314941406,110.61858367919922,302.3816223144531,201.57965087890625,54.27699279785156,33.56283950805664,138.43414306640625,28133.310546875,120.95999908447266,248.39999389648438,105.66999816894531,171.0500030517578,148.17999267578125,254.6999969482422,40.81999969482422,81.93000030517578,131.99000549316406,48.599998474121094,210.94000244140625,269.6600036621094,166.69000244140625,116.9216079711914,50.08000183105469,148.58999633789062,103.5199966430664,51.040000915527344,211.72999572753906,165.77000427246094,81.33587646484375,214.25,112.4000015258789,137.9600067138672,116.56999969482422,312.0,204.66000366210938,60.47999954223633,36.88999938964844,142.8300018310547,28133.310546875,123.69999694824219,252.27000427246094,108.27999877929688,172.8300018310547,150.77999877929688,265.6700134277344,41.43000030517578,83.63999938964844,134.8800048828125,49.70000076293945,213.35000610351562,276.7699890136719,169.66000366210938,119.83747863769531,51.22999954223633,150.9499969482422,105.20999908447266,51.470001220703125,217.77999877929688,169.11000061035156,82.9103012084961,218.36000061035156,113.75,139.19000244140625,119.0,317.8299865722656,210.5,61.5,37.540000915527344,145.0399932861328,28539.75,110.88999938964844,244.5800018310547,104.4800033569336,164.0,146.0399932861328,243.1999969482422,40.439998626708984,80.9000015258789,129.4199981689453,48.08000183105469,205.32000732421875,264.6700134277344,164.5800018310547,115.90821838378906,49.4900016784668,147.1300048828125,101.37000274658203,50.279998779296875,210.75999450683594,163.89999389648438,80.39122009277344,205.19000244140625,110.20999908447266,136.1199951171875,114.87999725341797,306.6300048828125,200.14999389648438,60.060001373291016,36.54999923706055,140.10000610351562,27664.6796875,120.06999969482422,251.3300018310547,106.3499984741211,171.30999755859375,148.6999969482422,262.9800109863281,41.20000076293945,82.45999908447266,133.75,49.290000915527344,210.88999938964844,275.54998779296875,168.72000122070312,118.88145446777344,50.529998779296875,150.1699981689453,104.05000305175781,50.939998626708984,215.2899932861328,168.17999267578125,81.63167572021484,215.10000610351562,112.95999908447266,137.80999755859375,117.19999694824219,316.4800109863281,208.49000549316406,60.47999954223633,37.119998931884766,144.02000427246094,28341.05078125,332607200,2910200,5235100,18867300,5129400,14374300,34867400,10516600,11248300,5325900,3668900,5253500,3326500,6295037,43318400,7200100,26325500,21019500,3828600,3267000,9359688,59664100,5157600,7437700,1460700,2901000,13243600,22250100,6994400,11327400,694640000
2020-09-08,111.28972625732422,226.80096435546875,100.74249267578125,161.0800018310547,141.27674865722656,241.27000427246094,37.33348846435547,71.92988586425781,134.1999969482422,43.71037673950195,194.0854034423828,257.43011474609375,157.49855041503906,103.6129379272461,45.52276611328125,139.8939971923828,93.62110900878906,46.48896026611328,204.16212463378906,152.17715454101562,73.70755004882812,199.14939880371094,110.80630493164062,128.67800903320312,107.93305969238281,297.77801513671875,197.1079864501953,53.81032943725586,32.84408950805664,134.18893432617188,27500.890625,112.81999969482422,241.17999267578125,103.66999816894531,161.0800018310547,148.52000427246094,241.27000427246094,40.0,78.97000122070312,134.1999969482422,47.93000030517578,202.47999572753906,269.260009765625,164.27000427246094,115.8795394897461,48.90999984741211,147.25999450683594,99.91999816894531,49.810001373291016,213.5800018310547,163.1699981689453,79.51335906982422,202.66000366210938,112.72000122070312,135.94000244140625,113.73999786376953,307.25,200.1199951171875,59.959999084472656,36.099998474121094,138.4499969482422,27500.890625,118.98999786376953,246.99000549316406,105.08000183105469,166.89999389648438,150.75999450683594,253.67999267578125,40.61000061035156,80.58000183105469,137.13999938964844,48.415000915527344,209.9600067138672,271.0400085449219,166.44000244140625,117.46653747558594,49.900001525878906,150.88999938964844,103.56999969482422,51.040000915527344,216.3000030517578,165.6300048828125,82.00381469726562,210.02999877929688,113.83999633789062,138.63999938964844,116.44000244140625,311.4599914550781,202.25,60.79999923706055,37.220001220703125,141.89999389648438,27925.23046875,112.68000030517578,239.52999877929688,103.30000305175781,160.5,145.72000122070312,240.13999938964844,39.970001220703125,78.04000091552734,130.86000061035156,47.435001373291016,201.27000427246094,262.80999755859375,163.3000030517578,115.40152740478516,48.849998474121094,146.89999389648438,99.4800033569336,49.36000061035156,211.05999755859375,161.8800048828125,79.19847106933594,202.1999969482422,110.54000091552734,135.0399932861328,112.66000366210938,303.8299865722656,199.2100067138672,59.619998931884766,36.029998779296875,138.25999450683594,27464.900390625,113.94999694824219,246.22999572753906,104.41999816894531,165.8000030517578,147.0,240.57000732421875,40.04999923706055,80.5,131.99000549316406,47.689998626708984,209.50999450683594,267.1099853515625,165.19000244140625,116.78776550292969,49.2599983215332,150.25,102.9800033569336,50.93000030517578,211.17999267578125,165.5800018310547,82.00381469726562,206.5,111.29000091552734,138.52000427246094,116.30999755859375,311.0299987792969,200.77999877929688,60.79999923706055,36.900001525878906,141.41000366210938,27925.23046875,231366600,3358600,4517000,22622700,4775200,15229600,29101800,14942500,17257300,4280800,4574700,5241200,2796800,5449974,39752700,8756800,22108600,17776700,4107600,2863900,9095592,52924300,5300100,6847500,1686800,2594500,14186900,18469700,8261200,11322300,580860000
2020-09-09,115.72869110107422,230.9292755126953,100.84940338134766,160.77999877929688,145.2433624267578,250.42999267578125,37.45481872558594,72.89539337158203,133.36000061035156,44.89592742919922,193.83619689941406,264.8683166503906,158.9175262451172,104.51050567626953,46.18360137939453,142.21194458007812,94.51123046875,46.8436164855957,206.19822692871094,154.53671264648438,75.07857513427734,207.62991333007812,112.94930267333984,130.76992797851562,108.64056396484375,302.4010009765625,200.9886474609375,53.88212203979492,32.1617317199707,135.58462524414062,27940.470703125,117.31999969482422,245.57000732421875,103.77999877929688,160.77999877929688,152.69000244140625,250.42999267578125,40.130001068115234,80.02999877929688,133.36000061035156,49.22999954223633,202.22000122070312,277.0400085449219,165.75,116.88336181640625,49.619998931884766,149.6999969482422,100.87000274658203,50.189998626708984,215.7100067138672,165.6999969482422,80.99236297607422,211.2899932861328,114.9000015258789,138.14999389648438,113.62999725341797,312.0199890136719,204.05999755859375,60.040000915527344,35.349998474121094,139.88999938964844,27940.470703125,119.13999938964844,247.49000549316406,104.70999908447266,163.05999755859375,155.47999572753906,253.4499969482422,40.47999954223633,81.06999969482422,135.5500030517578,49.880001068115234,204.8300018310547,279.739990234375,167.5500030517578,118.26004028320312,49.970001220703125,151.10000610351562,101.69000244140625,50.7599983215332,218.1699981689453,167.33999633789062,81.88931274414062,214.83999633789062,116.20999908447266,139.55999755859375,115.4000015258789,315.32000732421875,206.2899932861328,60.75,36.27000045776367,142.61000061035156,28206.2109375,115.26000213623047,241.82000732421875,102.69000244140625,157.0,149.2100067138672,242.9600067138672,39.720001220703125,79.68000030517578,132.25999450683594,48.5,202.02999877929688,271.75,164.86000061035156,115.95602416992188,49.040000915527344,148.1199951171875,99.55999755859375,49.54999923706055,214.44000244140625,164.0,79.8282470703125,206.6999969482422,112.83000183105469,136.27000427246094,112.93000030517578,308.4200134277344,201.9499969482422,59.970001220703125,35.22999954223633,139.4499969482422,27704.5390625,117.26000213623047,242.63999938964844,104.56999969482422,161.61000061035156,149.8000030517578,246.39999389648438,40.099998474121094,79.97000122070312,134.27999877929688,48.56999969482422,204.19000244140625,272.4599914550781,165.25,116.75907897949219,49.529998779296875,148.14999389648438,100.80000305175781,49.599998474121094,215.0,164.0,79.9332046508789,207.60000610351562,113.0199966430664,136.4199981689453,114.20999908447266,309.67999267578125,204.35000610351562,60.119998931884766,36.09000015258789,140.08999633789062,27711.7109375,176940500,2244300,2474700,21951400,5345100,9988600,23351600,9269800,8891800,4168100,4681400,4754700,2807500,3944152,33437300,6960700,13434000,15252300,3213200,2721700,8862307,45679000,5997900,6002900,957600,2195600,7532600,15896200,9506300,11223000,460590000
2020-09-10,111.95064544677734,226.2931671142578,99.86790466308594,157.69000244140625,142.5513916015625,247.8000030517578,36.93214797973633,71.18299102783203,133.22000122070312,44.41259002685547,191.7178192138672,260.718994140625,157.49855041503906,103.05729675292969,45.569305419921875,139.5615234375,93.53678894042969,46.66629409790039,207.66075134277344,152.15850830078125,73.91984558105469,201.81243896484375,112.84114837646484,129.39739990234375,106.89092254638672,295.2096862792969,198.506591796875,53.4244270324707,31.54306411743164,132.5994110107422,27534.580078125,113.48999786376953,240.63999938964844,102.7699966430664,157.69000244140625,149.86000061035156,247.8000030517578,39.56999969482422,78.1500015258789,133.22000122070312,48.70000076293945,200.00999450683594,272.70001220703125,164.27000427246094,115.25812530517578,48.959999084472656,146.91000366210938,99.83000183105469,50.0,217.24000549316406,163.14999389648438,79.74236297607422,205.3699951171875,114.79000091552734,136.6999969482422,111.80000305175781,304.6000061035156,201.5399932861328,59.529998779296875,34.66999816894531,136.80999755859375,27534.580078125,120.5,246.13999938964844,105.11000061035156,163.77999877929688,153.25,256.510009765625,40.63999938964844,80.88999938964844,136.75,49.75,205.35000610351562,280.9800109863281,167.3000030517578,118.14531707763672,50.09000015258789,149.77999877929688,102.41999816894531,50.68000030517578,219.47999572753906,166.6699981689453,80.99236297607422,214.74000549316406,118.2300033569336,138.72000122070312,114.94999694824219,314.44000244140625,207.0,60.25,35.70000076293945,140.5399932861328,28174.779296875,112.5,238.89999389648438,102.30999755859375,157.57000732421875,148.75,246.97000122070312,39.41999816894531,78.05000305175781,132.74000549316406,48.65999984741211,199.5500030517578,271.1700134277344,163.82000732421875,114.95220184326172,48.709999084472656,146.52000427246094,99.63999938964844,49.95000076293945,215.72000122070312,162.75,79.46565246582031,204.11000061035156,114.0,136.50999450683594,111.7699966430664,303.7200012207031,200.4499969482422,59.40999984741211,34.5099983215332,136.58999633789062,27447.080078125,120.36000061035156,244.55999755859375,104.19000244140625,160.9600067138672,152.00999450683594,254.80999755859375,40.029998779296875,80.62999725341797,133.5800018310547,49.29999923706055,203.72999572753906,278.010009765625,167.3000030517578,117.14149475097656,50.0,149.25,101.4000015258789,50.349998474121094,215.72000122070312,166.24000549316406,80.84923553466797,213.39999389648438,115.9000015258789,138.1199951171875,113.7300033569336,312.7300109863281,204.86000061035156,60.22999954223633,35.70000076293945,140.05999755859375,28022.509765625,182274400,2126400,3288900,14532600,4387000,5945000,25108800,11845900,9853400,4211300,2510300,3156300,2814900,4161406,32649100,6191800,15922800,15439500,3325600,2054200,6907578,35461500,5032800,5242500,950200,2421200,7243000,15811200,7892700,11236400,442850000
